,TF-PC1,TF-PC2,TF-PC3,TF-PC4,TF-PC5,TF-PC6,TF-PC7,TF-PC8,TF-PC9,TF-PC10,SF-PC1,SF-PC2,SF-PC3,SF-PC4,SF-PC5,SF-PC6,SF-PC7,SF-PC8,SF-PC9,SF-PC10
73,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,-1.3929019538264378,1.7786442991776907,0.4942017508972818,-0.40957938320143045,-2.2043813937863543,0.878611276664153,-0.8042982220881315,-0.8152798986962972,-0.21548277233335802,-0.8784507773626083
74,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,1.4872398262850686,1.4131838429759864,-3.2246581306942996,0.8596743841548729,-1.697835598696383,0.18500689519719168,1.6417379677973514,-0.5643935050666202,1.5188391420197331,-0.09642155712041331
75,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,0.49993820129606864,3.210476075798782,0.6127708772502761,0.05264228327697518,0.9344455793689381,0.3955067661238992,1.689150196384775,-0.894041603178298,-0.8132977215892752,-0.5257683425799957
76,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,1.9587874555789098,2.1696936072739024,0.08387086778120866,0.13936603504001058,0.9554835474196173,-0.04114307421278322,-0.5326457585287081,1.6095075843078195,0.40099806877980254,-1.3788088618748582
77,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,-0.033605856658349795,-1.7152043148792544,-0.826120884635148,0.2796747734442278,0.03586135756002686,-1.6184500165122593,1.2602576288424259,-0.5630974189192196,1.0788972709460773,1.9298759094052835
78,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,-1.511284305610313,0.1157614907953383,-0.32810937773059123,-1.454866933036887,-0.8220944301352285,0.6088971186484587,-0.983996205069757,0.869327296800508,-1.2236500311685454,-0.7421474191772822
79,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,0.17477261205393207,-1.7852370672068418,1.038557718868965,-0.8516893032792547,0.07519482628651845,-0.06742479368565275,0.6194444566080114,-0.6059485284956635,0.29369150949860257,-1.8717403449334262
80,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,-1.9417436205627256,-0.9111416825052566,-1.7010973390609787,1.0851088782336817,2.5832010224562914,0.18408412471811672,0.07423476638044971,-0.06683276955197773,0.5322399587186023,0.9173075554996516
81,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,0.35696968544341057,0.2715399471023249,0.08913053468023766,0.3541671177202223,-0.01756108844835936,1.222720596425202,-2.5879166025987703,1.506458669436472,-0.23706163258343008,1.3726493775494488
82,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,-1.2333061041728555,-0.17894698540396944,1.9980233847665811,0.5035823129729055,1.2957666179799616,-0.7601148821968565,-0.03312416835802434,0.9540008280686562,1.1742649688283828,-0.43905142067675024
83,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,-0.45826698311037395,0.47043681572312807,-0.8830676935445465,-1.141436716944068,-1.411982110824034,-0.020725599139848547,-1.5052777459896527,2.2429950603514115,-0.3531212266842156,-0.8381427810223169
84,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,0.6998651174232101,-1.3922867555278988,-0.5658299476535525,0.21260827471198496,2.607175684176436,0.5166166960169571,-0.8158335568194773,0.4136863092314634,-0.731072313114919,-0.41578227377765997
85,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,-1.820878249762637,-1.1365060098588209,0.48645160368203316,2.950376889368534,-0.3009732390903931,-0.4124097234671059,-0.09665528770597734,-0.4855354399528498,1.2083198583227446,-0.5423387934129489
86,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,-0.5753926773972042,-0.9387682306080397,1.182003912755077,-1.1507829440201511,-2.4110903519097127,-1.79540722727884,1.9223633285329134,1.4874360473513568,0.98961226082845,0.7193403942443092
87,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,-0.48264773259905963,0.3692513906133777,-0.3369555683203593,-1.43485041046036,0.21755170744298075,0.14381731958587562,0.46961827314923543,-0.8790714967059088,-0.8018410722575867,1.290926762795236
88,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,0.2391086715885569,-0.19832836027747489,-0.4022485159517258,-0.15001706552818111,-1.3885349437376362,1.357782547719492,-0.3536414473942768,0.6730932983055137,1.5533577536546108,-1.2796919610941877
89,-4.0636466153527975,-1.4472299763912908,-1.345784686597299,-3.7820571111626706,0.848956265217885,0.3894229204013198,0.3056002974436076,0.005620286516817103,-0.15921741569222583,0.45681816694844934,-2.17458016009173,0.19294793195114546,1.013887370116489,2.2948211864717165,0.11526395331273982,0.6195279887189918,-1.0878133286907763,-0.10330607709617237,-0.6469835491017192,2.0334774757967273
90,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-0.6493058599752154,-0.5928164112088729,0.31524492604941,-0.6145122059726765,0.286534747149956,-0.06090682894360874,-0.599797465535216,-0.38579534290160067,0.08151050648966393,-0.194780106103869
91,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-0.31268577972843276,2.6418602496399677,-0.040022832286579914,-1.4864592384466342,-2.2100818703094687,0.951146491950986,0.3002331656576477,-0.8056223885371308,0.023374924862074896,0.31675304158805906
92,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,1.8159636329994528,-1.255174670730459,-1.7581533394900692,-0.6694661239164584,-0.35319774899067946,1.1626013362101686,-0.8722897470798204,1.0097012585130194,2.507803438938484,-1.346286517469316
93,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-1.1412446319974716,0.25573544941161397,0.748117873590158,0.6273806889552883,-1.089687664706363,0.2308982775042741,-1.0477378859454642,-1.8871110384827512,-0.31919920454586126,-1.6702857139961333
94,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-0.5981747459255894,-0.7765482833061081,0.27285735646150805,-1.6772113934256767,0.1260088827506259,-0.21716676085273517,0.5405168506914465,-2.081739663271584,0.06593364311586308,-1.119455187865555
95,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-1.2678789662579284,1.645954783141157,1.0268862920158508,-0.3501498995682487,-0.5477827440532682,-2.655957637754589,1.07085736506306,1.1341970447943515,0.8133036901194094,-0.595706971257247
96,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-1.7063829796004832,2.0274912638957563,-0.08934666532724558,-0.2955587209351372,1.6423519251659278,-0.48863845608094936,-0.15665437917867445,0.158343788063473,1.1207675770002303,0.4275891742177577
97,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-1.547171276005478,1.8545765003072014,-0.36078391330609794,3.338925819317792,0.06336590950032081,-1.9573438555224618,0.5030398186497046,0.4983918136628042,0.2518994088106478,-1.0346053263500217
98,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,1.4592054499105962,1.999058843548659,-2.3653727672862797,-0.6938541353024571,0.7743334747486438,-1.1655445996897504,1.7727356311502287,1.0613719060441817,-1.778336387123576,0.1954264747960953
99,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,0.2513667410097786,-1.3964409381214047,0.20693561359323953,1.7064765603427574,1.2447288041244207,0.8843435977401759,1.2573058360087923,1.2215515626075724,0.6871093497327592,-1.2057925827865832
100,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,0.30158916929142193,-0.8918153984474138,-1.1635805387498777,-1.7523138341086433,-0.09003865454070936,-0.8928484351498972,-0.24715631060786097,0.3152095293808965,-0.74757283903092,1.302553710508215
101,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-0.01678248287186961,1.4155514029687781,-1.0886538496616174,-0.6373607620438134,1.2582450521985025,1.271392046484785,0.32668931749913377,0.24104616219970856,2.2213309912109955,2.3401094107707436
102,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,0.8598478701447382,1.886016506208971,0.6602278315206666,-0.29662144054241424,0.8153481059193592,-1.3168012894406371,0.9728389231542995,-0.7177387964549561,-1.2416778894078233,1.415694740694977
103,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,1.1991870412740788,0.5495224530253706,1.1383715698249919,2.347309501765558,-1.3971239444361148,0.5328837894269782,-0.5552460416176487,-0.17461389387339976,-2.4524357684221973,-0.0029963969941824357
104,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-1.8174586252303804,-0.024240152571488705,-0.5001691221072172,0.5163077899223942,0.0033657383795881336,2.239320642741567,-0.30354895570823687,1.5098818502490914,0.3784377505567913,1.6637501364272211
105,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,1.259633933919962,-1.1897221743985171,0.03280558284645382,2.450205626525739,0.1951488592112525,0.20663353832525239,1.9353478812734186,-0.34323900937838603,0.765133186726694,-0.05440815403731986
106,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-1.1103377708802242,-1.8543859085791485,-0.8840456679795335,-0.25125439960392293,-1.1999292807568163,-1.196923832266921,0.12951048614430985,0.5527792251947421,-0.40379109669995983,0.19728452875955443
107,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-1.1363078836513774,0.7670887937669039,1.2082756463730644,-1.0489028914135756,0.99214199477537,-0.8067828731727267,0.24487328712617756,0.7636921570676252,-0.9580014899068744,-0.11140349313082178
108,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,1.170720925751879,-0.26366188649236716,-1.007527777113102,1.4726833678468454,-0.3170947147802057,-0.8907133963129683,-1.3578696883192227,0.5392611940867919,-0.08463198016717938,0.9458639249295775
109,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,2.971391789421121,-0.3132749298541282,1.4123301940380704,-0.5116685606179762,-0.20600422691467113,-1.0066649183801293,-0.9015801393098881,-1.7205719451670596,1.257722739644389,0.32695083900543664
110,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,0.020550687361026745,-0.7495690854015294,-1.7332794488593193,-0.7785303766439436,2.546195700839988,0.8722684794744093,0.7849848206228611,-1.3218526680521927,0.07425435197793784,-0.39254189752780794
111,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-0.09493526528392432,-1.585524608923094,-0.9719951846034504,-1.037739100635167,-1.2224472311401435,-1.159281155426356,0.6781354739745992,-1.747513206106027,0.6025935532463,-0.5341449657976326
112,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,-1.9220689262608015,-1.1527821878713578,-0.36123690869436587,0.9695442754985365,-1.915373421102903,0.8576567686200358,0.8842640367391651,-0.11455732645012268,-0.4982250082376254,1.0429605668728394
113,1.0715180957197152,2.6889232675743115,1.6308628483484002,-0.8042329684529665,0.6711297954742697,1.1370040118689566,1.2267682091529106,-0.5992201121670043,0.43925794689187875,-0.32847962435997985,1.5822766824236798,1.232961169755247,0.26308007390170823,-1.2330585478121894,1.2949366615086362,0.7027267127630159,-0.8917317755409139,-0.8406589153963728,1.6790119454669719,0.47192578897030063
